id,status,date,date_utc,modified,modified_utc,url,organizer,slug,website,global_id,global_id_lineage,author,phone,email
43469,publish,2023-03-09 15:17:17,2023-03-09 23:17:17,2023-03-09 15:17:17,2023-03-09 23:17:17,https://events.ubc.ca/organizer/bc-centre-on-substance-use/,BC Centre on Substance Use,bc-centre-on-substance-use,https://www.bccsu.ca,events.ubc.ca?id=43469,"[""events.ubc.ca?id=43469""]",71,,communications@bccsu.ubc.ca
43392,publish,2023-03-08 15:19:58,2023-03-08 23:19:58,2023-03-08 15:19:58,2023-03-08 23:19:58,https://events.ubc.ca/organizer/ubc-bizchina-club/,UBC BizChina Club,ubc-bizchina-club,https://www.ubcchinaforum.com/,events.ubc.ca?id=43392,"[""events.ubc.ca?id=43392""]",,,bizchina.ubc@gmail.com
43420,publish,2023-03-07 14:56:06,2023-03-07 22:56:06,2023-03-07 14:56:06,2023-03-07 22:56:06,https://events.ubc.ca/organizer/ubc-run-ride-for-rural-medicine/,UBC Run &amp; Ride for Rural Medicine,ubc-run-ride-for-rural-medicine,https://ruralrun.wordpress.com/,events.ubc.ca?id=43420,"[""events.ubc.ca?id=43420""]",71,,ubcmed.ruralrun@gmail.com
43317,publish,2023-03-06 11:15:21,2023-03-06 19:15:21,2023-03-06 11:15:21,2023-03-06 19:15:21,https://events.ubc.ca/organizer/ubc-data-science-club/,UBC Data Science Club,ubc-data-science-club,https://www.ubcdsci.club/home,events.ubc.ca?id=43317,"[""events.ubc.ca?id=43317""]",,,datascienceclububc@gmail.com
43213,publish,2023-03-01 11:47:07,2023-03-01 19:47:07,2023-03-01 11:47:07,2023-03-01 19:47:07,https://events.ubc.ca/organizer/school-of-information-2/,School of Information,school-of-information-2,https://ischool.ubc.ca/,events.ubc.ca?id=43213,"[""events.ubc.ca?id=43213""]",,604 822 2404,ischool.comms@ubc.ca
43246,publish,2023-03-01 11:43:59,2023-03-01 19:43:59,2023-03-01 11:43:59,2023-03-01 19:43:59,https://events.ubc.ca/organizer/canadian-studies/,Canadian Studies,canadian-studies,https://canadianstudies.ubc.ca/,events.ubc.ca?id=43246,"[""events.ubc.ca?id=43246""]",,604-822-6307,bradley.miller@ubc.ca
43218,publish,2023-02-27 15:55:40,2023-02-27 23:55:40,2023-02-27 15:55:40,2023-02-27 23:55:40,https://events.ubc.ca/organizer/ubc-thaqalayn-muslim-association/,UBC Thaqalayn Muslim Association,ubc-thaqalayn-muslim-association,https://www.instagram.com/tma_ubc/,events.ubc.ca?id=43218,"[""events.ubc.ca?id=43218""]",81,,
43217,publish,2023-02-27 15:55:40,2023-02-27 23:55:40,2023-02-28 11:05:35,2023-02-28 19:05:35,https://events.ubc.ca/organizer/ubc-muslim-student-association/,UBC Muslim Student Association,ubc-muslim-student-association,https://www.instagram.com/msaubc/,events.ubc.ca?id=43217,"[""events.ubc.ca?id=43217""]",81,,
43059,publish,2023-02-27 11:15:26,2023-02-27 19:15:26,2023-02-27 11:15:26,2023-02-27 19:15:26,https://events.ubc.ca/organizer/indigenous-legal-studies-ils-peter-a-allard-school-of-law/,Indigenous Legal Studies (ILS) Peter A. Allard School of Law,indigenous-legal-studies-ils-peter-a-allard-school-of-law,https://allard.ubc.ca/indigenous-legal-studies,events.ubc.ca?id=43059,"[""events.ubc.ca?id=43059""]",,604 822-2177,lschmidt@allard.ubc.ca
43026,publish,2023-02-21 09:58:19,2023-02-21 17:58:19,2023-02-21 09:58:19,2023-02-21 17:58:19,https://events.ubc.ca/organizer/ubc-ukrainian-student-union/,UBC Ukrainian Student Union,ubc-ukrainian-student-union,https://www.instagram.com/ubc_usu/,events.ubc.ca?id=43026,"[""events.ubc.ca?id=43026""]",,,ubcusu@gmail.com
42974,publish,2023-02-15 14:18:07,2023-02-15 22:18:07,2023-02-15 14:18:07,2023-02-15 22:18:07,https://events.ubc.ca/organizer/ubc-forestry-black-student-group/,UBC Forestry Black Student Group,ubc-forestry-black-student-group,,events.ubc.ca?id=42974,"[""events.ubc.ca?id=42974""]",,,samuel.adeyanju@ubc.ca
42929,publish,2023-02-15 10:40:45,2023-02-15 18:40:45,2023-02-15 10:40:45,2023-02-15 18:40:45,https://events.ubc.ca/organizer/ubc-disabilities-united-collective/,UBC Disabilities United Collective,ubc-disabilities-united-collective,https://www.ubcduc.ca/,events.ubc.ca?id=42929,"[""events.ubc.ca?id=42929""]",,,ubcduc@gmail.com
42931,publish,2023-02-14 16:34:24,2023-02-15 00:34:24,2023-02-16 15:07:57,2023-02-16 23:07:57,https://events.ubc.ca/organizer/ubc-pre-law-association/,UBC Pre-Law Association,ubc-pre-law-association,https://ubcprelaw.com/,events.ubc.ca?id=42931,"[""events.ubc.ca?id=42931""]",4,,ubcprelaw@gmail.com
42930,publish,2023-02-14 16:34:24,2023-02-15 00:34:24,2023-02-16 15:07:52,2023-02-16 23:07:52,https://events.ubc.ca/organizer/ubc-law-disability-alliance/,UBC Law Disability Alliance,ubc-law-disability-alliance,,events.ubc.ca?id=42930,"[""events.ubc.ca?id=42930""]",4,,ubc.law.disability.alliance@gmail.com
42536,publish,2023-02-13 20:09:49,2023-02-14 04:09:49,2023-02-13 20:09:49,2023-02-14 04:09:49,https://events.ubc.ca/organizer/edith-lando-virtual-learning-centre/,Edith Lando Virtual Learning Centre,edith-lando-virtual-learning-centre,https://elvlc.educ.ubc.ca/,events.ubc.ca?id=42536,"[""events.ubc.ca?id=42536""]",,604 822 2013,info.elvlc@ubc.ca
42521,publish,2023-02-13 09:17:26,2023-02-13 17:17:26,2023-02-13 09:17:26,2023-02-13 17:17:26,https://events.ubc.ca/organizer/canadian-journal-of-family-law/,Canadian Journal of Family Law,canadian-journal-of-family-law,http://faculty.allard.ubc.ca/cdnjfl/,events.ubc.ca?id=42521,"[""events.ubc.ca?id=42521""]",,,cdnjfl@gmail.com
42514,publish,2023-02-10 19:08:10,2023-02-11 03:08:10,2023-02-16 15:08:04,2023-02-16 23:08:04,https://events.ubc.ca/organizer/ubc-asian-library/,UBC Asian Library,ubc-asian-library,https://asian.library.ubc.ca/,events.ubc.ca?id=42514,"[""events.ubc.ca?id=42514""]",4,(604) 822-2427,asian.library@ubc.ca
42474,publish,2023-02-08 12:11:29,2023-02-08 20:11:29,2023-02-08 12:11:29,2023-02-08 20:11:29,https://events.ubc.ca/organizer/computer-science-department/,Computer Science Department,computer-science-department,https://www.cs.ubc.ca/,events.ubc.ca?id=42474,"[""events.ubc.ca?id=42474""]",78,,
42420,publish,2023-02-03 13:27:40,2023-02-03 21:27:40,2023-02-03 13:29:14,2023-02-03 21:29:14,https://events.ubc.ca/organizer/centre-for-student-development-and-leadership/,Centre for Student Development and Leadership,centre-for-student-development-and-leadership,https://students.ubc.ca/about-student-services/centre-student-development-leadership,events.ubc.ca?id=42420,"[""events.ubc.ca?id=42420""]",4,604 822 4011,csdl.support@ubc.ca
42374,publish,2023-02-02 14:37:37,2023-02-02 22:37:37,2023-02-16 15:08:17,2023-02-16 23:08:17,https://events.ubc.ca/organizer/ubc-consortium-for-nursing-history-inquiry/,UBC Consortium for Nursing History Inquiry,ubc-consortium-for-nursing-history-inquiry,nursing.ubc.ca,events.ubc.ca?id=42374,"[""events.ubc.ca?id=42374""]",4,604.822.7457,communications@nursing.ubc.ca
42364,publish,2023-02-01 20:29:24,2023-02-02 04:29:24,2023-02-01 20:29:24,2023-02-02 04:29:24,https://events.ubc.ca/organizer/ubc-black-caucus/,UBC Black Caucus,ubc-black-caucus,https://blackcaucus.ubc.ca/,events.ubc.ca?id=42364,"[""events.ubc.ca?id=42364""]",4,,
42298,publish,2023-01-30 14:34:50,2023-01-30 22:34:50,2023-01-30 14:34:50,2023-01-30 22:34:50,https://events.ubc.ca/organizer/office-of-the-vice-president-research-innovation/,"Office of the Vice-President, Research &amp; Innovation",office-of-the-vice-president-research-innovation,https://research.ubc.ca,events.ubc.ca?id=42298,"[""events.ubc.ca?id=42298""]",,,research.info@ubc.ca
42287,publish,2023-01-30 10:04:17,2023-01-30 18:04:17,2023-01-30 10:04:17,2023-01-30 18:04:17,https://events.ubc.ca/organizer/international-center-for-applied-systems-science-for-sustainable-development/,International Center for Applied Systems Science for Sustainable Development,international-center-for-applied-systems-science-for-sustainable-development,https://www.icasssd.org/research-school,events.ubc.ca?id=42287,"[""events.ubc.ca?id=42287""]",,,admin@icasssd.org
42264,publish,2023-01-26 15:16:31,2023-01-26 23:16:31,2023-01-26 15:16:31,2023-01-26 23:16:31,https://events.ubc.ca/organizer/arts-undergraduate-society/,Arts Undergraduate Society,arts-undergraduate-society,https://aus.ubc.ca/,events.ubc.ca?id=42264,"[""events.ubc.ca?id=42264""]",,(401)477-0679,externalrelations@aus.ubc.ca
42268,publish,2023-01-26 15:15:02,2023-01-26 23:15:02,2023-01-26 15:15:02,2023-01-26 23:15:02,https://events.ubc.ca/organizer/city-of-vancouver/,City of Vancouver,city-of-vancouver,,events.ubc.ca?id=42268,"[""events.ubc.ca?id=42268""]",,,
42259,publish,2023-01-26 08:57:36,2023-01-26 16:57:36,2023-01-26 08:57:36,2023-01-26 16:57:36,https://events.ubc.ca/organizer/ubc-arts-culture-district/,UBC Arts &amp; Culture District,ubc-arts-culture-district,https://www.arts.ubc.ca/arts-culture/,events.ubc.ca?id=42259,"[""events.ubc.ca?id=42259""]",,604.319.7656,deb.pickman@ubc.ca
42235,publish,2023-01-24 14:03:13,2023-01-24 22:03:13,2023-01-24 14:03:13,2023-01-24 22:03:13,https://events.ubc.ca/organizer/outer-space-institute/,Outer Space Institute,outer-space-institute,http://outerspaceinstitute.ca/,events.ubc.ca?id=42235,"[""events.ubc.ca?id=42235""]",,2505054183,coord@outerspaceinstitute.ca
42164,publish,2023-01-23 14:48:54,2023-01-23 22:48:54,2024-12-09 14:14:51,2024-12-09 22:14:51,https://events.ubc.ca/organizer/department-of-surgery/,Department of Surgery,department-of-surgery,https://surgery.med.ubc.ca,events.ubc.ca?id=42164,"[""events.ubc.ca?id=42164""]",33,,
42168,publish,2023-01-23 14:47:06,2023-01-23 22:47:06,2023-01-23 14:47:06,2023-01-23 22:47:06,https://events.ubc.ca/organizer/ubc-centre-for-health-evaluation-and-outcomes-sciences-cheos/,UBC Centre for Health Evaluation and Outcomes Sciences (CHEOS),ubc-centre-for-health-evaluation-and-outcomes-sciences-cheos,www.cheos.ubc.ca,events.ubc.ca?id=42168,"[""events.ubc.ca?id=42168""]",,604-806-7729,communications@cheos.ubc.ca
40683,publish,2023-01-16 20:46:13,2023-01-17 04:46:13,2023-01-16 20:46:13,2023-01-17 04:46:13,https://events.ubc.ca/organizer/ubc-centre-for-health-services-and-policy-research/,UBC Centre for Health Services and Policy Research,ubc-centre-for-health-services-and-policy-research,https://chspr.ubc.ca/,events.ubc.ca?id=40683,"[""events.ubc.ca?id=40683""]",33,,chspr.reception@ubc.ca
40887,publish,2023-01-16 20:46:04,2023-01-17 04:46:04,2023-01-16 20:46:04,2023-01-17 04:46:04,https://events.ubc.ca/organizer/ubc-persian-club/,UBC Persian Club,ubc-persian-club,,events.ubc.ca?id=40887,"[""events.ubc.ca?id=40887""]",33,,
40886,publish,2023-01-16 20:45:56,2023-01-17 04:45:56,2023-01-16 20:45:56,2023-01-17 04:45:56,https://events.ubc.ca/organizer/iranian-professionals-network/,Iranian Professionals Network,iranian-professionals-network,,events.ubc.ca?id=40886,"[""events.ubc.ca?id=40886""]",33,,
41319,publish,2023-01-16 20:45:46,2023-01-17 04:45:46,2023-01-16 20:45:46,2023-01-17 04:45:46,https://events.ubc.ca/organizer/bc-womens-hospital-health-centre/,B.C. Women&#8217;s Hospital &#038; Health Centre,bc-womens-hospital-health-centre,,events.ubc.ca?id=41319,"[""events.ubc.ca?id=41319""]",33,,
40917,publish,2023-01-16 20:45:19,2023-01-17 04:45:19,2023-01-16 20:45:19,2023-01-17 04:45:19,https://events.ubc.ca/organizer/peter-wall-institute-for-advanced-studies/,Peter Wall Institute for Advanced Studies,peter-wall-institute-for-advanced-studies,https://pwias.ubc.ca,events.ubc.ca?id=40917,"[""events.ubc.ca?id=40917""]",33,604-822-0199,robin.evans@ubc.ca
41422,publish,2023-01-16 20:44:56,2023-01-17 04:44:56,2023-01-16 20:44:56,2023-01-17 04:44:56,https://events.ubc.ca/organizer/robert-h-n-ho-family-foundation-program-in-buddhism-and-contemporary-society/,Robert H. N. Ho Family Foundation Program in Buddhism and Contemporary Society,robert-h-n-ho-family-foundation-program-in-buddhism-and-contemporary-society,https://buddhism.arts.ubc.ca/,events.ubc.ca?id=41422,"[""events.ubc.ca?id=41422""]",33,,bcs.program@ubc.ca
41990,publish,2023-01-16 20:44:37,2023-01-17 04:44:37,2023-01-16 20:44:37,2023-01-17 04:44:37,https://events.ubc.ca/organizer/ubc-centre-for-climate-justice/,UBC Centre for Climate Justice,ubc-centre-for-climate-justice,,events.ubc.ca?id=41990,"[""events.ubc.ca?id=41990""]",33,6137955017,adele1mars@gmail.com
42032,publish,2023-01-16 20:44:27,2023-01-17 04:44:27,2023-01-16 20:44:27,2023-01-17 04:44:27,https://events.ubc.ca/organizer/vancouver-new-music/,Vancouver New Music,vancouver-new-music,,events.ubc.ca?id=42032,"[""events.ubc.ca?id=42032""]",33,,
42035,publish,2023-01-16 20:44:14,2023-01-17 04:44:14,2023-01-16 20:44:14,2023-01-17 04:44:14,https://events.ubc.ca/organizer/timbre-concerts/,Timbre Concerts,timbre-concerts,,events.ubc.ca?id=42035,"[""events.ubc.ca?id=42035""]",33,,
42110,publish,2023-01-16 20:43:52,2023-01-17 04:43:52,2023-01-16 20:43:52,2023-01-17 04:43:52,https://events.ubc.ca/organizer/centre-for-law-and-environment/,Centre for Law and Environment,centre-for-law-and-environment,,events.ubc.ca?id=42110,"[""events.ubc.ca?id=42110""]",33,,
42132,publish,2023-01-16 20:43:31,2023-01-17 04:43:31,2023-01-16 20:43:31,2023-01-17 04:43:31,https://events.ubc.ca/organizer/department-of-geography/,Department of Geography,department-of-geography,,events.ubc.ca?id=42132,"[""events.ubc.ca?id=42132""]",4,,
42111,publish,2023-01-16 20:42:13,2023-01-17 04:42:13,2023-01-16 20:42:13,2023-01-17 04:42:13,https://events.ubc.ca/organizer/west-coast-environmental-law/,West Coast Environmental Law,west-coast-environmental-law,,events.ubc.ca?id=42111,"[""events.ubc.ca?id=42111""]",33,,
42123,publish,2023-01-16 20:41:43,2023-01-17 04:41:43,2023-01-16 20:41:43,2023-01-17 04:41:43,https://events.ubc.ca/organizer/aepi/,Alpha Epsilon Pi (AEPi),aepi,https://www.aepi.org/international/canada/,events.ubc.ca?id=42123,"[""events.ubc.ca?id=42123""]",33,,
42126,publish,2023-01-16 20:37:15,2023-01-17 04:37:15,2023-01-16 20:37:15,2023-01-17 04:37:15,https://events.ubc.ca/organizer/hillel-bc/,Hillel BC,hillel-bc,https://www.hillelbc.com/,events.ubc.ca?id=42126,"[""events.ubc.ca?id=42126""]",,604-224-4748,einat@hillelbc.com
42083,publish,2023-01-16 10:02:21,2023-01-16 18:02:21,2023-01-16 10:02:21,2023-01-16 18:02:21,https://events.ubc.ca/organizer/university-of-victoria-uvic/,University of Victoria (UVic),university-of-victoria-uvic,,events.ubc.ca?id=42083,"[""events.ubc.ca?id=42083""]",76,,
41997,publish,2023-01-10 20:15:31,2023-01-11 04:15:31,2023-01-10 20:15:31,2023-01-11 04:15:31,https://events.ubc.ca/organizer/office-of-physical-activity/,Office of Physical Activity,office-of-physical-activity,https://wellbeing.ubc.ca/wellbeing-campaigns-and-initiatives/move-ubc,events.ubc.ca?id=41997,"[""events.ubc.ca?id=41997""]",,604 822 6000,physical.activity@ubc.ca
41946,publish,2023-01-09 09:47:59,2023-01-09 17:47:59,2023-01-09 09:47:59,2023-01-09 17:47:59,https://events.ubc.ca/organizer/vancouver-bioinformatics-users-group-vanbug/,Vancouver Bioinformatics Users Group (VanBUG),vancouver-bioinformatics-users-group-vanbug,https://www.vanbug.org/,events.ubc.ca?id=41946,"[""events.ubc.ca?id=41946""]",,,
41870,publish,2023-01-05 09:47:11,2023-01-05 17:47:11,2023-01-05 09:47:11,2023-01-05 17:47:11,https://events.ubc.ca/organizer/campus-security/,Campus Security,campus-security,https://security.ubc.ca,events.ubc.ca?id=41870,"[""events.ubc.ca?id=41870""]",,604-822-2972,nick.sagliocco@ubc.ca
41139,publish,2022-12-23 11:41:28,2022-12-23 19:41:28,2022-12-23 11:41:28,2022-12-23 19:41:28,https://events.ubc.ca/organizer/le-centre-de-la-francophonie-de-ubc/,Le Centre de La Francophonie de UBC,le-centre-de-la-francophonie-de-ubc,https://francophonie.ubc.ca/,events.ubc.ca?id=41139,"[""events.ubc.ca?id=41139""]",33,,
41333,publish,2022-12-23 09:23:31,2022-12-23 17:23:31,2022-12-23 09:23:31,2022-12-23 17:23:31,https://events.ubc.ca/organizer/centre-for-chinese-research/,Centre for Chinese Research,centre-for-chinese-research,https://ccr.ubc.ca,events.ubc.ca?id=41333,"[""events.ubc.ca?id=41333""]",33,Centre for Chinese Research at Institute of Asian Research,ccr.iar@ubc.ca
41755,publish,2022-12-20 10:40:42,2022-12-20 18:40:42,2022-12-20 10:40:42,2022-12-20 18:40:42,https://events.ubc.ca/organizer/department-of-french-hispanic-and-italian-studies/,"Department of French, Hispanic and Italian Studies",department-of-french-hispanic-and-italian-studies,fhis.ubc.ca,events.ubc.ca?id=41755,"[""events.ubc.ca?id=41755""]",,604-822-2926,celine.diaz@ubc.ca
41565,publish,2022-12-01 15:07:51,2022-12-01 23:07:51,2022-12-01 15:07:51,2022-12-01 23:07:51,https://events.ubc.ca/organizer/morris-and-helen-belkin-art-gallery/,Morris and Helen Belkin Art Gallery,morris-and-helen-belkin-art-gallery,www.belkin.ubc.ca,events.ubc.ca?id=41565,"[""events.ubc.ca?id=41565""]",,6048222759,belkin.gallery@ubc.ca
41506,publish,2022-11-29 18:07:16,2022-11-30 02:07:16,2022-11-29 18:07:16,2022-11-30 02:07:16,https://events.ubc.ca/organizer/the-dodson-room-at-irving-k-barber-learning-centre/,The Dodson Room at Irving K. Barber Learning Centre,the-dodson-room-at-irving-k-barber-learning-centre,,events.ubc.ca?id=41506,"[""events.ubc.ca?id=41506""]",,,hannscur@student.ubc.ca
41472,publish,2022-11-28 13:57:59,2022-11-28 21:57:59,2022-11-28 13:57:59,2022-11-28 21:57:59,https://events.ubc.ca/organizer/ubc-extended-learning/,UBC Extended Learning,ubc-extended-learning,extendedlearning.ubc.ca,events.ubc.ca?id=41472,"[""events.ubc.ca?id=41472""]",,604 822 1444,extendedlearning.ubc.ca/contact-us
41463,publish,2022-11-22 14:53:04,2022-11-22 22:53:04,2022-11-22 14:53:04,2022-11-22 22:53:04,https://events.ubc.ca/organizer/pacific-institute-for-climate-solutions-sfu-sustainability-and-the-ubc-sustainability-hub/,"Pacific Institute for Climate Solutions, SFU Sustainability, and the UBC Sustainability Hub",pacific-institute-for-climate-solutions-sfu-sustainability-and-the-ubc-sustainability-hub,https://sustain.ubc.ca/events/cop27-and-politics-power-people-and-place,events.ubc.ca?id=41463,"[""events.ubc.ca?id=41463""]",,,natalie.haw@ubc.ca
41392,publish,2022-11-18 15:40:27,2022-11-18 23:40:27,2022-11-18 15:40:27,2022-11-18 23:40:27,https://events.ubc.ca/organizer/ubc-office-of-wellbeing-strategy/,UBC Office of Wellbeing Strategy,ubc-office-of-wellbeing-strategy,https://wellbeing.ubc.ca/,events.ubc.ca?id=41392,"[""events.ubc.ca?id=41392""]",,7807108761,mandy.macrae@ubc.ca
41419,publish,2022-11-18 15:29:02,2022-11-18 23:29:02,2022-11-18 15:29:02,2022-11-18 23:29:02,https://events.ubc.ca/organizer/interdisciplinary-studies-graduate-program/,Interdisciplinary Studies Graduate Program,interdisciplinary-studies-graduate-program,,events.ubc.ca?id=41419,"[""events.ubc.ca?id=41419""]",,,isgp.office@ubc.ca
41393,publish,2022-11-17 08:51:03,2022-11-17 16:51:03,2022-11-17 08:51:03,2022-11-17 16:51:03,https://events.ubc.ca/organizer/women-in-engineering/,Women in Engineering,women-in-engineering,https://wie.engineering.ubc.ca/,events.ubc.ca?id=41393,"[""events.ubc.ca?id=41393""]",4,,
41385,publish,2022-11-16 13:59:45,2022-11-16 21:59:45,2022-11-16 13:59:45,2022-11-16 21:59:45,https://events.ubc.ca/organizer/engineering-undergraduate-society/,Engineering Undergraduate Society,engineering-undergraduate-society,https://ubcengineers.ca/,events.ubc.ca?id=41385,"[""events.ubc.ca?id=41385""]",,,vpcomm@ubcengineers.ca
41336,publish,2022-11-15 23:18:50,2022-11-16 07:18:50,2022-11-15 23:18:50,2022-11-16 07:18:50,https://events.ubc.ca/organizer/matrix-n-research-cluster/,MATRIX-N Research Cluster,matrix-n-research-cluster,,events.ubc.ca?id=41336,"[""events.ubc.ca?id=41336""]",,6135588857,matrixncluster@gmail.com
41345,publish,2022-11-14 16:36:47,2022-11-15 00:36:47,2022-11-14 16:36:47,2022-11-15 00:36:47,https://events.ubc.ca/organizer/faculty-of-medicine-digital-solutions/,Faculty of Medicine &#8211; Digital Solutions,faculty-of-medicine-digital-solutions,,events.ubc.ca?id=41345,"[""events.ubc.ca?id=41345""]",71,,fom.dm@ubc.ca
41342,publish,2022-11-14 13:13:01,2022-11-14 21:13:01,2022-11-14 13:13:01,2022-11-14 21:13:01,https://events.ubc.ca/organizer/community-engagement/,Community Engagement,community-engagement,https://communityengagement.ubc.ca/,events.ubc.ca?id=41342,"[""events.ubc.ca?id=41342""]",4,,
41329,publish,2022-11-10 14:51:32,2022-11-10 22:51:32,2022-11-10 14:51:32,2022-11-10 22:51:32,https://events.ubc.ca/organizer/ubc-centre-for-health-services-and-policy-research-2/,UBC Centre for Health Services and Policy Research,ubc-centre-for-health-services-and-policy-research-2,https://chspr.ubc.ca/,events.ubc.ca?id=41329,"[""events.ubc.ca?id=41329""]",71,,
41326,publish,2022-11-10 14:09:00,2022-11-10 22:09:00,2022-11-10 14:09:00,2022-11-10 22:09:00,https://events.ubc.ca/organizer/action-on-sepsis-research-cluster/,Action on Sepsis Research Cluster,action-on-sepsis-research-cluster,https://sepsis.ubc.ca/,events.ubc.ca?id=41326,"[""events.ubc.ca?id=41326""]",71,,
41126,publish,2022-11-07 09:29:22,2022-11-07 17:29:22,2022-11-07 09:29:22,2022-11-07 17:29:22,https://events.ubc.ca/organizer/department-of-emergency-medicine/,Department of Emergency Medicine,department-of-emergency-medicine,https://emergency.med.ubc.ca/,events.ubc.ca?id=41126,"[""events.ubc.ca?id=41126""]",,,
41123,publish,2022-11-04 09:55:57,2022-11-04 16:55:57,2022-11-04 09:55:57,2022-11-04 16:55:57,https://events.ubc.ca/organizer/emeritus-college/,Emeritus College,emeritus-college,emerituscollege.ubc.ca,events.ubc.ca?id=41123,"[""events.ubc.ca?id=41123""]",,,office@emerituscollege.ubc.ca
41212,publish,2022-11-04 09:27:43,2022-11-04 16:27:43,2022-11-04 09:27:43,2022-11-04 16:27:43,https://events.ubc.ca/organizer/ubc-theatre-and-film/,UBC Theatre and Film,ubc-theatre-and-film,theatrefilm.ubc.ca,events.ubc.ca?id=41212,"[""events.ubc.ca?id=41212""]",,604.822.2678,box.office@ubc.ca
41077,publish,2022-10-26 16:21:46,2022-10-26 23:21:46,2022-10-26 16:21:46,2022-10-26 23:21:46,https://events.ubc.ca/organizer/ubc-sequencingbioinformatics-consortium/,UBC Sequencing+Bioinformatics Consortium,ubc-sequencingbioinformatics-consortium,sequencing.ubc.ca,events.ubc.ca?id=41077,"[""events.ubc.ca?id=41077""]",,7783234410,
41052,publish,2022-10-25 14:59:22,2022-10-25 21:59:22,2022-10-25 14:59:22,2022-10-25 21:59:22,https://events.ubc.ca/organizer/the-vancouver-institute/,The Vancouver Institute,the-vancouver-institute,vancouverinstitute.ca,events.ubc.ca?id=41052,"[""events.ubc.ca?id=41052""]",,6047909747,vancouver.institute@ubc.ca
41029,publish,2022-10-24 10:27:05,2022-10-24 17:27:05,2022-10-24 10:27:05,2022-10-24 17:27:05,https://events.ubc.ca/organizer/ubc-varsity-outdoor-club/,UBC Varsity Outdoor Club,ubc-varsity-outdoor-club,https://www.ubc-voc.com/,events.ubc.ca?id=41029,"[""events.ubc.ca?id=41029""]",,,info@ubc-voc.com
40877,publish,2022-10-14 11:28:17,2022-10-14 18:28:17,2022-10-14 11:28:17,2022-10-14 18:28:17,https://events.ubc.ca/organizer/centre-for-the-study-of-democratic-institutions/,Centre for the Study of Democratic Institutions,centre-for-the-study-of-democratic-institutions,,events.ubc.ca?id=40877,"[""events.ubc.ca?id=40877""]",,,
40890,publish,2022-10-14 11:27:48,2022-10-14 18:27:48,2022-10-14 11:27:48,2022-10-14 18:27:48,https://events.ubc.ca/organizer/bc-brain-wellness-program/,BC Brain Wellness Program,bc-brain-wellness-program,https://www.bcbrainwellness.ca/,events.ubc.ca?id=40890,"[""events.ubc.ca?id=40890""]",,604-827-4386,brain.wellness@ubc.ca
40896,publish,2022-10-14 11:26:28,2022-10-14 18:26:28,2022-10-14 11:26:28,2022-10-14 18:26:28,https://events.ubc.ca/organizer/ubc-decision-insights-for-business-society/,UBC Decision Insights for Business &amp; Society,ubc-decision-insights-for-business-society,http://sauder.ubc.ca/DIBS,events.ubc.ca?id=40896,"[""events.ubc.ca?id=40896""]",,,dibs@sauder.ubc.ca
40910,publish,2022-10-14 11:24:08,2022-10-14 18:24:08,2022-10-14 11:24:08,2022-10-14 18:24:08,https://events.ubc.ca/organizer/peter-p-dhillon-centre-for-business-ethics/,Peter P. Dhillon Centre for Business Ethics,peter-p-dhillon-centre-for-business-ethics,https://sauder.ubc.ca/DhillonCentre,events.ubc.ca?id=40910,"[""events.ubc.ca?id=40910""]",,,kirstin.appelt@sauder.ubc.ca
40922,publish,2022-10-14 11:21:52,2022-10-14 18:21:52,2022-10-14 11:21:52,2022-10-14 18:21:52,https://events.ubc.ca/organizer/housing-assessment-resource-tools-hart/,Housing Assessment Resource Tools (HART),housing-assessment-resource-tools-hart,https://housingresearchcollaborative.scarp.ubc.ca/hart-housing-assessment-resource-tools/,events.ubc.ca?id=40922,"[""events.ubc.ca?id=40922""]",,6046908168,hart@allard.ubc.ca
40864,publish,2022-10-13 11:14:16,2022-10-13 18:14:16,2022-10-13 11:14:16,2022-10-13 18:14:16,https://events.ubc.ca/organizer/xwi7xwa-library/,Xwi7xwa Library,xwi7xwa-library,https://xwi7xwa.library.ubc.ca,events.ubc.ca?id=40864,"[""events.ubc.ca?id=40864""]",,(604) 822-8738,xwi7xwa.library@ubc.ca
40804,publish,2022-10-07 16:00:53,2022-10-07 23:00:53,2022-10-07 16:00:53,2022-10-07 23:00:53,https://events.ubc.ca/organizer/office-of-the-vice-president-students/,"Office of the Vice-President, Students",office-of-the-vice-president-students,,events.ubc.ca?id=40804,"[""events.ubc.ca?id=40804""]",81,,
40708,publish,2022-10-03 13:32:48,2022-10-03 20:32:48,2022-12-23 09:30:56,2022-12-23 17:30:56,https://events.ubc.ca/organizer/department-of-emergency-medine-digital-emergency-medicine-icon-program/,Department of Emergency Medicine &#8211; Digital Emergency Medicine &#8211; iCON program,department-of-emergency-medine-digital-emergency-medicine-icon-program,www.iconproject.org,events.ubc.ca?id=40708,"[""events.ubc.ca?id=40708""]",4,,icon.support@ubc.ca
40676,publish,2022-10-03 11:20:54,2022-10-03 18:20:54,2022-10-03 11:20:54,2022-10-03 18:20:54,https://events.ubc.ca/organizer/ubc-school-of-architecture-landscape-architecture/,UBC School of Architecture + Landscape Architecture,ubc-school-of-architecture-landscape-architecture,sala.ubc.ca,events.ubc.ca?id=40676,"[""events.ubc.ca?id=40676""]",,6048228130,info@sala.ubc.ca
